"","gene","Length","sd","sample_weight"
"14178","RAB2B",72.9,23.7040969143799,1.36436014451761e-05
"14179","RAB30",126.5,60.435578789927,2.36751108753742e-05
"14180","RAB31",66.1875,33.5404606408439,1.23873233285678e-05
"14181","RAB32",225,68.9855057240287,4.210988100363e-05
"14182","RAB33A",355.5,137.885822331377,6.65336119857354e-05
"14183","RAB33B",303.6,134.418376719852,5.68202661008981e-05
"14184","RAB34",84.7785714285714,75.4331442387434,1.5866735797844e-05
"14185","RAB35",93.5,34.397881994598,1.74989949948418e-05
"14186","RAB36",93.04,40.1720051777354,1.74129036825677e-05
"14187","RAB37",71.7558139534884,22.7492397010701,1.34294612751112e-05
"14188","RAB38",190.75,88.3560168538946,3.56998213397441e-05
"14189","RAB39A",325.5,139.30003589375,6.09189611852514e-05
"14190","RAB39B",319.5,147.785317267988,5.97960310251546e-05
"14191","RAB3A",153.555555555556,56.8531246087476,2.87386940972922e-05
"14192","RAB3B",164.25,51.9061653370773,3.07402131326499e-05
"14193","RAB3C",136.2,77.1667026637785,2.54905146341974e-05
"14194","RAB3D",164.25,48.0557711711834,3.07402131326499e-05
"14195","RAB3GAP1",118.48,73.5891369774173,2.21741275613782e-05
"14196","RAB3GAP2",109.777777777778,52.0292264409188,2.05454629291785e-05
"14197","RAB3IL1",116.363636363636,61.2626610290774,2.1778039468544e-05
"14198","RAB3IP",134.151515151515,77.5623993214316,2.51071303977199e-05
"14199","RAB40A",831,0,0.000155525827173407
"14200","RAB40AL",834,NA,0.000156087292253455
"14201","RAB40B",98.4705882352941,83.3240043797845,1.84292655686475e-05
"14202","RAB40C",120.867924528302,72.9272655922558,2.2621039640189e-05
"14203","RAB41",75.4210526315789,31.9553782457728,1.4115429117708e-05
"14204","RAB42",323,94.2549733435854,6.04510736185444e-05
"14205","RAB43",189.95652173913,53.2587835358208,3.55513178946589e-05
"14206","RAB44",235.615384615385,407.092646797904,4.40966035945705e-05
"14207","RAB4A",90.2727272727273,41.1438717407366,1.68949946814564e-05
"14208","RAB4B",88.6,41.603285126698,1.65819353640961e-05
"14209","RAB4B-EGLN2",91.2857142857143,44.1388501802901,1.70845802929013e-05
"14210","RAB5A",111.666666666667,47.490851249277,2.08989779795793e-05
"14211","RAB5B",125.32,48.9069865492992,2.34542679438885e-05
"14212","RAB5C",129.346153846154,49.878205507169,2.42077828743945e-05
"14213","RAB5IF",80.7692307692308,53.2197765439185,1.51163675397646e-05
"14214","RAB6A",70.0681818181818,20.5962264858043,1.31136124377971e-05
"14215","RAB6B",72.2307692307692,29.7590866604874,1.35183515427038e-05
"14216","RAB6C",762,NA,0.000142612130332294
"14217","RAB6D",762,NA,0.000142612130332294
"14218","RAB7A",99,45.1228481877134,1.85283476415972e-05
"14219","RAB7B",115.181818181818,57.2110848097484,2.15568562551916e-05
"14220","RAB8A",77.625,25.9072062047094,1.45279089462524e-05
"14221","RAB8B",75.9565217391304,32.4071797051624,1.42156448528196e-05
"14222","RAB9A",425.666666666667,307.150343208881,7.96656563579786e-05
"14223","RAB9B",603,NA,0.000112854481089728
"14224","RABAC1",102.65,59.1788324532203,1.92114634889894e-05
"14225","RABEP1",140.375,93.616379954283,2.62718868705981e-05
"14226","RABEP2",129.566037735849,88.0213063004901,2.42489352496375e-05
"14227","RABEPK",142.705882352941,72.1196520150619,2.67081232195572e-05
"14228","RABGAP1",156.809523809524,148.400946367247,2.93476906126886e-05
"14229","RABGAP1L",113.58865248227,50.1298415434482,2.12586872861825e-05
"14230","RABGEF1",173.843137254902,102.515632476032,3.25356169915629e-05
"14231","RABGGTA",96.5189873417721,48.6220011294596,1.80640136513462e-05
"14232","RABGGTB",111.461538461538,61.6720025411523,2.08605872048752e-05
"14233","RABIF",184.5,82.7314933988261,3.45301024229766e-05
"14234","RABL2A",80.1052631578947,29.2652183917837,1.49921026637485e-05
"14235","RABL2B",79.8730158730159,30.1075984747887,1.494863641695e-05
"14236","RABL3",79.0967741935484,42.0328084863159,1.4803358884717e-05
"14237","RABL6",131.111111111111,81.9478382250734,2.45381034984116e-05
"14238","RAC1",93,44.1437047229462,1.74054174815004e-05
"14239","RAC2",93.28,45.7934857084862,1.74578208889716e-05
"14240","RAC3",98.1428571428571,40.9631300315054,1.83679290472977e-05
"14241","RACGAP1",110.83950617284,47.2385138137543,2.07441707352862e-05
"14242","RACK1",111.362068965517,41.0419502358309,2.08419709886932e-05
"14243","RAD1",147.333333333333,75.2751814423351,2.75741739312659e-05
"14244","RAD17",120.718085106383,65.6447275827631,2.25929964391816e-05
"14245","RAD18",94.0243902439024,69.4580764939823,1.75971372649316e-05
"14246","RAD21",134.894736842105,42.5915798515763,2.52462280730535e-05
"14247","RAD21L1",122.392857142857,42.7675363951697,2.29064384443556e-05
"14248","RAD23A",112.979166666667,49.0785256950243,2.11446189521005e-05
"14249","RAD23B",108.633333333333,62.9101621818536,2.03312743986415e-05
"14250","RAD50",150.890756302521,49.876251934666,2.82399635219862e-05
"14251","RAD51",106.217391304348,28.400947356412,1.98791187037426e-05
"14252","RAD51AP1",85.7540983606557,54.7002912051069,1.6049310566848e-05
"14253","RAD51AP2",1159,1808.5806589699,0.000216912675925365
"14254","RAD51B",107.766666666667,46.2232484856373,2.01690733755164e-05
"14255","RAD51C",124.627450980392,62.9323321621927,2.33246539136447e-05
"14256","RAD51D",87.1647058823529,35.5125219561534,1.63133128552102e-05
"14257","RAD52",101.69696969697,42.3854001340337,1.90330990771963e-05
"14258","RAD54B",152.961538461538,75.0410451788783,2.86275208122114e-05
"14259","RAD54L",114.725490196078,64.2056036638278,2.14714521788444e-05
"14260","RAD54L2",212.487179487179,193.939745362597,3.9768043746676e-05
"14261","RAD9A",87.3571428571429,43.7900836785159,1.63493284023618e-05
"14262","RAD9B",111.169811320755,49.178534970928,2.08059890040577e-05
"14263","RADIL",269.333333333333,172.270990354288,5.04070871865675e-05
"14264","RADX",171.625,136.850380327366,3.21204814544356e-05
"14265","RAE1",99.375,56.936751319281,1.85985307766033e-05
"14266","RAET1E",166.25,86.773070646795,3.11145231860155e-05
"14267","RAET1G",192,102.790165783591,3.59337651230976e-05
"14268","RAET1L",184.5,95.2185456125614,3.45301024229766e-05
"14269","RAF1",121.285714285714,46.7653718043597,2.26992310933853e-05
"14270","RAG1",1974,1714.5188829523,0.000369444022671847
"14271","RAG2",765.8,760.941982019654,0.000143323319433688
"14272","RAI1",898.6875,1559.27340851436,0.000168193883041999
"14273","RAI14",140.733333333333,288.354988776981,2.63389507551594e-05
"14274","RAI2",1005.625,734.23642309545,0.000188207773707891
"14275","RALA",141.2,61.9315033816483,2.64262897676114e-05
"14276","RALB",130.181818181818,65.2647621422861,2.43641816554336e-05
"14277","RALBP1",233.84,125.956235785821,4.3764331439506e-05
"14278","RALGAPA1",158.352678571429,158.945391225717,2.96364997833286e-05
"14279","RALGAPA2",144.222222222222,107.0318421357,2.69919138482527e-05
"14280","RALGAPB",149.268656716418,42.5123005957266,2.79363794306669e-05
"14281","RALGDS",140.831775700935,86.7017753492045,2.63573747390945e-05
"14282","RALGPS1",91.5222222222222,32.9556146101402,1.71288439420692e-05
"14283","RALGPS2",90.0363636363636,33.7545407844489,1.68507580387859e-05
"14284","RALY",131.931034482759,78.2728428705287,2.46915562789101e-05
"14285","RALYL",107.333333333333,78.566244417719,2.00879728639539e-05
"14286","RAMAC",177,9.89949493661167,3.31264397228556e-05
"14287","RAMACL",354,NA,6.62528794457112e-05
"14288","RAMP1",175.333333333333,77.6691702028546,3.28145146783843e-05
"14289","RAMP2",123.333333333333,74.2405998538985,2.30824532908787e-05
"14290","RAMP3",134.1,91.2584242686668,2.50974890781635e-05
"14291","RAN",106.25641025641,57.9185989347472,1.9886421296757e-05
"14292","RANBP1",115.35,74.1524936040071,2.1588332327861e-05
"14293","RANBP10",135.285714285714,61.3933453815872,2.53194014669445e-05
"14294","RANBP17",113.936507936508,50.986232813456,2.13237901830022e-05
"14295","RANBP2",285.085714285714,850.064785469789,5.3355224464028e-05
"14296","RANBP3",86.1666666666667,47.1080318700184,1.61265247991679e-05
"14297","RANBP3L",94.4090909090909,40.111077274047,1.76691359281898e-05
"14298","RANBP6",841,1392.39416114834,0.000157397377440235
"14299","RANBP9",156.214285714286,127.906924436018,2.92362888110917e-05
"14300","RANGAP1",114.233333333333,36.2778200280654,2.13793425480652e-05
"14301","RANGRF",115.3125,63.1840895057187,2.15813140143604e-05
"14302","RAP1A",87.7058823529412,37.2521219292981,1.64145967520032e-05
"14303","RAP1B",84.4396551724138,39.2473291903502,1.58033059168795e-05
"14304","RAP1GAP",93.7848101265823,47.6241042876335,1.75522986416818e-05
"14305","RAP1GAP2",92.1932773109244,46.4021254099211,1.72544352751008e-05
"14306","RAP1GDS1",110.136,44.5649840844986,2.06125060187369e-05
"14307","RAP2A",218.25,143.741376552937,4.08465845735211e-05
"14308","RAP2B",549,NA,0.000102748109648857
"14309","RAP2C",241.5,81.5812478453229,4.51979389438962e-05
"14310","RAPGEF1",130.901098901099,82.3811001713722,2.4498798657643e-05
"14311","RAPGEF2",165.534482758621,108.487821879932,3.09806105376132e-05
"14312","RAPGEF3",97.5310734463277,44.516728156649,1.82534306532496e-05
"14313","RAPGEF4",97.0058823529412,41.564023055167,1.81551385001533e-05
"14314","RAPGEF5",101.725490196078,54.0212933563788,1.9038436831968e-05
"14315","RAPGEF6",163.585152838428,94.1119058951976,3.06157836443859e-05
"14316","RAPGEFL1",107.275362318841,62.3530941866256,2.00771232971897e-05
"14317","RAPH1",180.578571428571,286.849798207629,3.37961873540562e-05
"14318","RAPSN",170.423076923077,91.8111858443939,3.18955355089034e-05
"14319","RARA",168.840909090909,35.8698831902833,3.15994248460573e-05
"14320","RARB",163.107142857143,35.3127186044645,3.05263216735839e-05
"14321","RARG",165.121212121212,36.8169098171594,3.09032648604418e-05
"14322","RARRES1",156.6,80.5773610334262,2.93084771785265e-05
"14323","RARRES2",121.5625,31.8600455115808,2.27510329311279e-05
"14324","RARS",105.310344827586,59.5201667194021,1.97093603961818e-05
"14325","RARS2",87.1111111111111,25.0481587429147,1.63032823243684e-05
"14326","RASA1",112.955357142857,71.092680074897,2.11401628800366e-05
"14327","RASA2",102.882352941176,41.5709740366153,1.92549495098951e-05
"14328","RASA3",104.25,37.8317212195636,1.95109115316819e-05
"14329","RASA4",111.449541284404,47.5120815509713,2.08583418728684e-05
"14330","RASA4B",114.55,38.676592579483,2.14386083065148e-05
"14331","RASAL1",113.964285714286,39.1726012032111,2.13289889337434e-05
"14332","RASAL2",217.06976744186,204.636774071342,4.06256981176106e-05
"14333","RASAL3",180.357142857143,123.472658327653,3.37547458838622e-05
"14334","RASD1",302.25,195.63635483553,5.65676068148763e-05
"14335","RASD2",399,181.019335983756,7.46748556464372e-05
"14336","RASEF",146.684210526316,107.191963127206,2.74526873349981e-05
"14337","RASGEF1A",115.93023255814,59.817737196236,2.16969257677618e-05
"14338","RASGEF1B",109.802631578947,59.760638045867,2.05501144429996e-05
"14339","RASGEF1C",99.4038461538462,44.2498519396591,1.8603929479296e-05
"14340","RASGRF1",133.191176470588,70.4294412134587,2.49273981862665e-05
"14341","RASGRF2",142.838709677419,80.1265788670072,2.67329825210142e-05
"14342","RASGRP1",131.163120567376,80.1516084958887,2.45478373295866e-05
"14343","RASGRP2",104.4375,58.0696663383616,1.95460030991849e-05
"14344","RASGRP3",118.072463768116,75.5112611080936,2.20978551070257e-05
"14345","RASGRP4",114.067264573991,55.4920654595792,2.13482619449793e-05
"14346","RASIP1",245.357142857143,202.662131540255,4.59198226182442e-05
"14347","RASL10A",190.8,62.49959999872,3.57091790910783e-05
"14348","RASL10B",203,72.3809367167903,3.79924704166084e-05
"14349","RASL11A",181.5,191.033155935473,3.39686373429282e-05
"14350","RASL11B",186,191.469753921257,3.48108349630008e-05
"14351","RASL12",164.571428571429,123.007638465581,3.08003701055122e-05
"14352","RASSF1",163.034482758621,88.1802062170015,3.05127229709062e-05
"14353","RASSF10",1521,NA,0.000284662795584539
"14354","RASSF2",97.8,36.4758030826782,1.83037616095779e-05
"14355","RASSF3",132.714285714286,50.8450025638143,2.48381456840459e-05
"14356","RASSF4",90.9583333333333,43.7179489222792,1.7023309302023e-05
"14357","RASSF5",193.655172413793,121.731929096586,3.62435389603657e-05
"14358","RASSF6",100.05,39.0850158185776,1.87248604196142e-05
"14359","RASSF7",252.047619047619,233.142976774012,4.71719788681934e-05
"14360","RASSF8",263.975609756098,284.998463838393,4.94043622875109e-05
"14361","RASSF9",652.5,856.306312016909,0.000122118654910527
"14362","RAVER1",158.636363636364,111.113621066318,2.9689592869226e-05
"14363","RAVER2",153.5,106.629797866748,2.87282965958098e-05
"14364","RAX",262,151.348604222173,4.90346169908936e-05
"14365","RAX2",276,69.2820323027551,5.16547873644528e-05
"14366","RB1",104.098360655738,43.8161708801795,1.94825314661603e-05
"14367","RB1CC1",174.322580645161,327.870814933312,3.26253472320597e-05
"14368","RBAK",535.5,845.787038376514,0.000100221516788639
"14369","RBAK-RBAKDN",106.8,78.8328752629398,1.99881568497231e-05
"14370","RBBP4",94.4574468085106,46.6710439330236,1.7678185977836e-05
"14371","RBBP5",111.214285714286,62.96933830157,2.08143126103657e-05
"14372","RBBP6",241.939393939394,411.245862659712,4.52801737283478e-05
"14373","RBBP7",103.19298245614,45.6948100352808,1.93130853850567e-05
"14374","RBBP8",134.121739130435,163.488190883478,2.51015576657001e-05
"14375","RBBP8NL",153.230769230769,179.236414569396,2.86779087040106e-05
"14376","RBBP9",111.6,67.4262560135145,2.08865009778005e-05
"14377","RBCK1",118.5,49.4629375571328,2.21778706619118e-05
"14378","RBFA",135,87.8616336444222,2.5265928602178e-05
"14379","RBFOX1",90.2641509433962,59.4366606014024,1.68933895783116e-05
"14380","RBFOX2",89.5546875,52.2332456042918,1.67606099286323e-05
"14381","RBFOX3",91.8548387096774,52.1783972553536,1.7191094789654e-05
"14382","RBIS",92.695652173913,31.5240669714263,1.73484572559883e-05
"14383","RBKS",106.375,49.4353112663408,1.99086159633829e-05
"14384","RBL1",138.641509433962,53.4725286549525,2.59474553974569e-05
"14385","RBL2",139.487804878049,59.7348817489495,2.61058438438764e-05
"14386","RBM10",119.67032967033,48.5814447763421,2.239690374259e-05
"14387","RBM11",168.6,139.557515025168,3.15543374987201e-05
"14388","RBM12",1682.16666666667,1231.53342084844,0.000314825947384917
"14389","RBM12B",1086.88888888889,943.521918723201,0.000203416719001239
"14390","RBM14",284.307692307692,379.772165167351,5.32096137399715e-05
"14391","RBM14-RBM4",302,231.079207199609,5.65208180582056e-05
"14392","RBM15",1596.75,1406.34616411939,0.000298839788855761
"14393","RBM15B",2670,NA,0.000499703921243076
"14394","RBM17",110.913043478261,41.3525901846045,2.07579336116445e-05
"14395","RBM18",114,29.7153159162073,2.13356730418392e-05
"14396","RBM19",119.6,56.389571587163,2.23837411912629e-05
"14397","RBM20",262.928571428571,310.202530437954,4.92084038013848e-05
"14398","RBM22",113.71875,84.9220646030913,2.12830356905847e-05
"14399","RBM23",95.5531914893617,49.5653401753092,1.78832601028182e-05
"14400","RBM24",147.611111111111,124.441405483435,2.76261614386778e-05
"14401","RBM25",120.291666666667,75.2124572952803,2.25131900847185e-05
"14402","RBM26",136.813186813187,53.7818457779847,2.56052756285809e-05
"14403","RBM27",151.428571428571,66.0239134167094,2.83406183262526e-05
"14404","RBM28",116.075471698113,50.3975919207241,2.1724108002879e-05
"14405","RBM3",108.230769230769,42.7924328321294,2.02559325032846e-05
"14406","RBM33",172.049180327869,131.905196540231,3.21998689350162e-05
"14407","RBM34",117.448275862069,75.5501660236885,2.19810352028144e-05
"14408","RBM38",134.625,99.1570303441297,2.5195745467172e-05
"14409","RBM39",88.9541984732824,51.5048709564176,1.66482253888143e-05
"14410","RBM4",350.095238095238,221.449747067344,6.55220836272355e-05
"14411","RBM41",147.925925925926,102.562148485659,2.76850806137446e-05
"14412","RBM42",145.959183673469,72.9454588441693,2.73169949150079e-05
"14413","RBM43",212.5,281.332365717135,3.9770443170095e-05
"14414","RBM44",194,338.775115596421,3.63080751764632e-05
"14415","RBM45",150.913043478261,64.8487141832843,2.82441346789565e-05
"14416","RBM46",347.357142857143,277.562358105999,6.50096353398898e-05
"14417","RBM47",446.44,358.815769813238,8.35534901122693e-05
"14418","RBM48",227.636363636364,200.360810902368,4.26032897103392e-05
"14419","RBM4B",353.6,241.043195760059,6.61780174350381e-05
"14420","RBM5",95.8,54.4699879918909,1.79294515562122e-05
"14421","RBM6",145.518518518519,202.405186363748,2.72345222161749e-05
"14422","RBM7",138.7,97.0936803227722,2.59584022009044e-05
"14423","RBM8A",91.5416666666667,40.5816184204522,1.7132483067588e-05
"14424","RBMS1",92.2575757575758,36.5493599253901,1.72664690525995e-05
"14425","RBMS2",86.6538461538462,39.6652090432719,1.62177028890903e-05
"14426","RBMS3",91.4070796460177,44.1670200909775,1.71072944301473e-05
"14427","RBMX",113.744186046512,60.9129327980504,2.12877961745483e-05
"14428","RBMX2",115.764705882353,126.677015186144,2.16659466183383e-05
"14429","RBMXL1",996.5,347,0.00018649998408941
"14430","RBMXL2",1176,NA,0.000220094311378973
"14431","RBMXL3",3201,NA,0.000599083240411643
"14432","RBMY1A1",131.314285714286,58.2246013441112,2.457612864669e-05
"14433","RBMY1B",129.5,59.1468327646287,2.42365759554226e-05
"14434","RBMY1D",129.5,59.1468327646287,2.42365759554226e-05
"14435","RBMY1E",129.5,59.1468327646287,2.42365759554226e-05
"14436","RBMY1F",136.428571428571,58.5162980959762,2.55332929260106e-05
"14437","RBMY1J",135.272727272727,58.7794027004203,2.53169708821824e-05
"14438","RBP1",134.086956521739,83.3557071414038,2.50950479256415e-05
"14439","RBP2",98.25,52.1447162095205,1.83879813715851e-05
"14440","RBP3",935.25,1415.3544609037,0.000175036738705089
"14441","RBP4",109.090909090909,62.1679055851851,2.041691200176e-05
"14442","RBP5",100.333333333333,52.3808170993924,1.87778876771743e-05
"14443","RBP7",96.5,45.4961536835808,1.80604600748902e-05
"14444","RBPJ",113.513698630137,69.7439886225645,2.12446592959866e-05
"14445","RBPJL",123.487804878049,50.9250046397737,2.31113634169516e-05
"14446","RBPMS",94.5283018867924,53.3557017981082,1.76914468619024e-05
"14447","RBPMS2",92.1,42.093678596409,1.72369779574859e-05
"14448","RBSN",178.84375,260.079653974105,3.3471506803302e-05
"14449","RBX1",64.8,31.0917995619424,1.21276457290454e-05
"14450","RC3H1",178.473684210526,67.9661431636469,3.34022471305987e-05
"14451","RC3H2",166.741573033708,81.2590593676523,3.12065235502557e-05
"14452","RCAN1",155.314285714286,74.7315869230248,2.90678492870772e-05
"14453","RCAN2",160.058823529412,40.8694118324379,2.99558133884647e-05
"14454","RCAN3",177.060606060606,15.0082048267343,3.31377824517455e-05
"14455","RCBTB1",144.818181818182,22.2189030710261,2.71034506823364e-05
"14456","RCBTB2",139.829268292683,30.2687152345655,2.61697504383535e-05
"14457","RCC1",130.395348837209,49.3828450970262,2.44041449909409e-05
"14458","RCC1L",119.138888888889,76.2814910251227,2.22974419289592e-05
"14459","RCC2",130.5,58.0157399931822,2.44237309821054e-05
"14460","RCCD1",156.95652173913,103.292382127307,2.93752020141265e-05
"14461","RCE1",118.125,67.1839217955166,2.21076875269058e-05
"14462","RCHY1",86.7818181818182,34.4037524380435,1.62416534974001e-05
"14463","RCL1",137.03125,43.1691977814827,2.56460872501275e-05
"14464","RCN1",130.5,70.2902711776119,2.44237309821054e-05
"14465","RCN2",127.791666666667,38.8049516861227,2.39168527848395e-05
"14466","RCN3",140.933333333333,67.2399399450172,2.6376381760496e-05
"14467","RCOR1",111.428571428571,80.5201496862401,2.08544172589406e-05
"14468","RCOR2",130.75,83.5127916168317,2.44705197387761e-05
"14469","RCOR3",112.703703703704,74.0490453085731,2.10930646739171e-05
"14470","RCSD1",166.5,220.737866897261,3.11613119426862e-05
"14471","RCVRN",200,156.770532945449,3.743100533656e-05
"14472","RD3",292.5,4.94974746830583,5.4742845304719e-05
"14473","RD3L",297,2.82842712474619,5.55850429247916e-05
"14474","RDH10",124.071428571429,70.6665673162616,2.32205915248588e-05
"14475","RDH11",123.394736842105,49.0948004478067,2.30939452662013e-05
"14476","RDH12",135.428571428571,49.5513941210604,2.53461378993278e-05
"14477","RDH13",119.388888888889,66.7362731858032,2.23442306856299e-05
"14478","RDH14",504,156.977705423414,9.43261334481313e-05
"14479","RDH16",237.75,63.4317218222344,4.44961075938357e-05
"14480","RDH5",190.375,101.147334781166,3.56296382047381e-05
"14481","RDH8",144.066666666667,52.8656878549873,2.69628008441021e-05
"14482","RDM1",122.90625,53.6140584353093,2.30025224982329e-05
"14483","RDX",122.650793650794,72.483633182706,2.29547125583809e-05
"14484","REC114",137.454545454545,50.4110377523884,2.57253091222176e-05
"14485","REC8",92.1538461538462,60.989354460152,1.72470555358457e-05
"14486","RECK",138.714285714286,68.8041734614572,2.59610758441427e-05
"14487","RECQL",126.96,66.0074083659075,2.37612021876483e-05
"14488","RECQL4",146.594202898551,103.823566241369,2.74358419550221e-05
"14489","RECQL5",157.179775280899,136.911597373646,2.94169850366932e-05
"14490","REELD1",210.75,185.355835393132,3.94429218734001e-05
"14491","REEP1",96.2698412698413,50.5167510861197,1.80173847116061e-05
"14492","REEP2",89.3243243243243,39.5158576144186,1.6717496302342e-05
"14493","REEP3",92.4545454545455,40.4310861500495,1.73033329214916e-05
"14494","REEP4",92.0416666666667,43.2288944901507,1.72260605809294e-05
"14495","REEP5",102.809523809524,46.4054081413137,1.92413191718174e-05
"14496","REEP6",106.8,47.4901493545165,1.99881568497231e-05
"14497","REG1A",99.6,33.4260377550197,1.86406406576069e-05
"14498","REG1B",105,50.0174969385714,1.9651277801694e-05
"14499","REG3A",105,30.035693052481,1.9651277801694e-05
"14500","REG3G",102.642857142857,29.6948769030234,1.92101266673703e-05
"14501","REG4",103.6875,70.7415189262996,1.94056368291728e-05
"14502","REL",165.260869565217,198.200820425626,3.0929402453101e-05
"14503","RELA",102.081967213115,88.7977170211274,1.91051532976032e-05
"14504","RELB",145.025,114.217625722307,2.71421577446731e-05
"14505","RELCH",127.034188034188,90.8305481447441,2.37750868511663e-05
"14506","RELL1",139.352941176471,74.8188989965692,2.6080603424209e-05
"14507","RELL2",146.590909090909,126.08487658675,2.7435225502365e-05
"14508","RELN",159.882653061224,59.5230746474783,2.99228421997903e-05
"14509","RELT",114.035714285714,78.8084795883441,2.1342357149935e-05
"14510","REM1",223.5,109.308432123663,4.18291484636058e-05
"14511","REM2",210.375,109.020230756891,3.93727387383941e-05
"14512","REN",122.210526315789,48.8780556843803,2.28723143135506e-05
"14513","RENBP",105.378378378378,57.1102011472125,1.97220932171956e-05
"14514","REP15",708,NA,0.000132505758891422
"14515","REPIN1",415.178571428571,584.744011960627,7.77027566138411e-05
"14516","REPS1",116.542483660131,44.7303304210948,2.18115116390916e-05
"14517","REPS2",109.916666666667,52.6809127808979,2.05714566828844e-05
"14518","RER1",95.6944444444444,26.1619346646387,1.79096963033957e-05
"14519","RERE",182.387596899225,249.835768245784,3.41347555642862e-05
"14520","RERG",124.875,128.734750046618,2.33709839570147e-05
"14521","RERGL",100.928571428571,84.6744574016494,1.88892894787712e-05
"14522","RESF1",1474,2138.65062597891,0.000275866509330447
"14523","RESP18",87,53.6115659163207,1.62824873214036e-05
"14524","REST",500.111111111111,640.951416215549,9.35983083443648e-05
"14525","RET",164.52380952381,77.1115357134856,3.07914579613845e-05
"14526","RETN",116.571428571429,17.7281052085584,2.18169288247378e-05
"14527","RETNLB",111,26,2.07742079617908e-05
"14528","RETREG1",168.894736842105,156.338626327186,3.16094989802687e-05
"14529","RETREG2",129.7,124.496544751942,2.42740069607592e-05
"14530","RETREG3",123.947368421053,105.764896687256,2.3197373044105e-05
"14531","RETSAT",161.46875,49.9477045066525,3.02196882146884e-05
"14532","REV1",155.927272727273,118.556574172254,2.9182572887849e-05
"14533","REV3L",277.510638297872,680.417367891852,5.19375109153992e-05
"14534","REX1BD",94.75,62.2527107843506,1.77329387781953e-05
"14535","REXO1",160.135135135135,274.442785189085,2.997009548907e-05
"14536","REXO2",93.156862745098,34.5770863717692,1.74347751327448e-05
"14537","REXO4",142.739130434783,77.4685962129784,2.67143457652014e-05
"14538","REXO5",110.398058252427,40.9088752549373,2.06615515379623e-05
"14539","RFC1",127.027027027027,76.4035739271965,2.377374663268e-05
"14540","RFC2",83.4754098360656,35.6752045345116,1.56228425552265e-05
"14541","RFC3",104.181818181818,43.5973310275672,1.94981509616808e-05
"14542","RFC4",102.535714285714,29.8888634083693,1.91900743430828e-05
"14543","RFC5",81.5581395348837,42.0602189188772,1.52640157808507e-05
"14544","RFESD",125.888888888889,85.8465723656344,2.35607383590681e-05
"14545","RFFL",182.441860465116,113.063467706371,3.41449112634085e-05
"14546","RFK",103.125,39.9086009347788,1.93003621266638e-05
"14547","RFLNA",207,124.488955333395,3.87410905233396e-05
"14548","RFLNB",216,158.391918985787,4.04254857634848e-05
"14549","RFNG",111.875,59.4114186555637,2.09379686101383e-05
"14550","RFPL1",475.5,144.956890143242,8.89922151876715e-05
"14551","RFPL2",230.117647058824,179.844683808328,4.30676743754773e-05
"14552","RFPL3",453.75,147.802514638058,8.49215933573205e-05
"14553","RFPL4A",430.5,204.353859762912,8.05702389869455e-05
"14554","RFPL4AL1",430.5,204.353859762912,8.05702389869455e-05
"14555","RFPL4B",789,NA,0.000147665316052729
"14556","RFT1",117.764705882353,52.9894551108159,2.20402566717039e-05
"14557","RFTN1",151.025,107.687460284678,2.82650879047699e-05
"14558","RFTN2",143,79.0711704731883,2.67631688156404e-05
"14559","RFWD3",210.25,124.103787210544,3.93493443600587e-05
"14560","RFX1",148.304347826087,85.9722126263685,2.77559041745666e-05
"14561","RFX2",115.906976744186,53.9092108046104,2.16925733252808e-05
"14562","RFX3",140.158536585366,62.1071295706941,2.62313746544564e-05
"14563","RFX4",113.217948717949,57.6245455087348,2.11893082132796e-05
"14564","RFX5",134.057471264368,190.721357465626,2.50895296115115e-05
"14565","RFX6",146.526315789474,104.0498643392,2.74231365413113e-05
"14566","RFX7",543.066666666667,1054.64106735533,0.000101637656490539
"14567","RFX8",112.659574468085,66.0491505378495,2.10848056656474e-05
"14568","RFXANK",97,41.555066230386,1.81540375882316e-05
"14569","RFXAP",272,284.056332441296,5.09061672577216e-05
"14570","RGCC",82.2,68.6855152124522,1.53841431933262e-05
"14571","RGL1",130.916666666667,60.6584701422645,2.45017122432232e-05
"14572","RGL2",131.952380952381,78.8425495468508,2.46955513780019e-05
"14573","RGL3",113.8,63.1908060250991,2.12982420365027e-05
"14574","RGL4",126.625,81.4993426792073,2.36985052537096e-05
"14575","RGMA",318.269230769231,275.264172415127,5.95656863769296e-05
"14576","RGMB",392.142857142857,262.004725511729,7.33915068920409e-05
"14577","RGN",146.608695652174,52.590821123112,2.74385543467131e-05
"14578","RGP1",146.625,42.6344511935058,2.74416057873656e-05
"14579","RGPD1",221.177083333333,423.079810681319,4.13944029328739e-05
"14580","RGPD2",229.04347826087,432.943463413039,4.28666382854344e-05
"14581","RGPD3",229.434782608696,432.982352844081,4.29398728610929e-05
"14582","RGPD4",229.304347826087,438.040101400297,4.29154613358734e-05
"14583","RGPD5",162.716216216216,248.264911553716,3.04531577876702e-05
"14584","RGPD6",175.592592592593,294.97185785296,3.28630363519687e-05
"14585","RGPD8",197.565217391304,356.523428743423,3.69753235324628e-05
"14586","RGR",109.065573770492,41.7827192558754,2.04121703691913e-05
"14587","RGS1",126,58.5,2.35815333620328e-05
"14588","RGS10",111.642857142857,43.0859733428537,2.08945219075155e-05
"14589","RGS11",82.2452830188679,28.6986368346714,1.53926181379307e-05
"14590","RGS12",245.718309859155,417.642915935837,4.59874168381427e-05
